"document","topic","gamma"
"1949:TheHeiress",3,0.004
"1949:TheHeiress",4,0.255
"1949:TheHeiress",5,0
"1949:TheHeiress",6,0
"1949:TheHeiress",7,0
"1949:TheHeiress",8,0
"1949:TheHeiress",9,0
"1949:TheHeiress",10,0
"1949:TheHeiress",11,0
"1949:TheHeiress",12,0
"1949:TheHeiress",13,0
"1949:TheHeiress",14,0
"1949:TheHeiress",15,0
"1949:TheHeiress",16,0
"1949:TheHeiress",17,0
"1949:TheHeiress",18,0
"1949:TheHeiress",19,0
"1949:TheHeiress",20,0.002
"1949:TheHeiress",21,0
"1949:TheHeiress",22,0.17
"1949:TheHeiress",23,0
"1949:TheHeiress",24,0
"1949:TheHeiress",25,0
"1949:TheHeiress",26,0
"1949:TheHeiress",27,0.001
"1949:TheHeiress",28,0
"1949:TheHeiress",29,0
"1949:TheHeiress",30,0
"1949:TheHeiress",31,0
"1949:TheHeiress",32,0.001
"1949:TheHeiress",33,0
"1949:TheHeiress",34,0
"1949:TheHeiress",35,0
"1949:TheHeiress",36,0
"1949:TheHeiress",37,0
"1949:TheHeiress",38,0.173
"1949:TheHeiress",39,0.001
"1949:TheHeiress",40,0
"1949:TheHeiress",41,0.024
"1949:TheHeiress",42,0.349
"1949:TheHeiress",43,0
"1949:TheHeiress",44,0
"1949:TheHeiress",45,0.003
"1949:TheHeiress",46,0
"1949:TheHeiress",47,0.007
"1949:TheHeiress",48,0
"1949:TheHeiress",49,0
"1949:TheHeiress",50,0
"1949:TwelveO'ClockHigh",1,0
"1949:TwelveO'ClockHigh",2,0
"1949:TwelveO'ClockHigh",3,0.001
"1949:TwelveO'ClockHigh",4,0.128
"1949:TwelveO'ClockHigh",5,0
"1949:TwelveO'ClockHigh",6,0
"1949:TwelveO'ClockHigh",7,0
"1949:TwelveO'ClockHigh",8,0.001
"1949:TwelveO'ClockHigh",9,0
"1949:TwelveO'ClockHigh",10,0
"1949:TwelveO'ClockHigh",11,0.301
"1949:TwelveO'ClockHigh",12,0
"1949:TwelveO'ClockHigh",13,0.17
"1949:TwelveO'ClockHigh",14,0.001
"1949:TwelveO'ClockHigh",15,0.001
"1949:TwelveO'ClockHigh",16,0
"1949:TwelveO'ClockHigh",17,0
"1949:TwelveO'ClockHigh",18,0
"1949:TwelveO'ClockHigh",19,0.013
"1949:TwelveO'ClockHigh",20,0
"1949:TwelveO'ClockHigh",21,0
"1949:TwelveO'ClockHigh",22,0
"1949:TwelveO'ClockHigh",23,0.132
"1949:TwelveO'ClockHigh",24,0
"1949:TwelveO'ClockHigh",25,0
"1949:TwelveO'ClockHigh",26,0
"1949:TwelveO'ClockHigh",27,0.132
"1949:TwelveO'ClockHigh",28,0
"1949:TwelveO'ClockHigh",29,0.012
"1949:TwelveO'ClockHigh",30,0.001
"1949:TwelveO'ClockHigh",31,0
"1949:TwelveO'ClockHigh",32,0
"1949:TwelveO'ClockHigh",33,0
"1949:TwelveO'ClockHigh",34,0.003
"1949:TwelveO'ClockHigh",35,0
"1949:TwelveO'ClockHigh",36,0
"1949:TwelveO'ClockHigh",37,0.001
"1949:TwelveO'ClockHigh",38,0
"1949:TwelveO'ClockHigh",39,0.03
"1949:TwelveO'ClockHigh",40,0
"1949:TwelveO'ClockHigh",41,0
"1949:TwelveO'ClockHigh",42,0
"1949:TwelveO'ClockHigh",43,0
"1949:TwelveO'ClockHigh",44,0
"1949:TwelveO'ClockHigh",45,0.001
"1949:TwelveO'ClockHigh",46,0
"1949:TwelveO'ClockHigh",47,0.002
"1949:TwelveO'ClockHigh",48,0
"1949:TwelveO'ClockHigh",49,0.067
"1949:TwelveO'ClockHigh",50,0
"1950:AllAboutEve",1,0.002
"1950:AllAboutEve",2,0.008
"1950:AllAboutEve",3,0.017
"1950:AllAboutEve",4,0.15
"1950:AllAboutEve",5,0
"1950:AllAboutEve",6,0
"1950:AllAboutEve",7,0
"1950:AllAboutEve",8,0.002
"1950:AllAboutEve",9,0.046
"1950:AllAboutEve",10,0
"1950:AllAboutEve",11,0.056
"1950:AllAboutEve",12,0.006
"1950:AllAboutEve",13,0
"1950:AllAboutEve",14,0.219
"1950:AllAboutEve",15,0.01
"1950:AllAboutEve",16,0
"1950:AllAboutEve",17,0
"1950:AllAboutEve",18,0
"1950:AllAboutEve",19,0.194
"1950:AllAboutEve",20,0
"1950:AllAboutEve",21,0.002
"1950:AllAboutEve",22,0
"1950:AllAboutEve",23,0
"1950:AllAboutEve",24,0.015
"1950:AllAboutEve",25,0
"1950:AllAboutEve",26,0
"1950:AllAboutEve",27,0.008
"1950:AllAboutEve",28,0
"1950:AllAboutEve",29,0
"1950:AllAboutEve",30,0
"1950:AllAboutEve",31,0
"1950:AllAboutEve",32,0.001
"1950:AllAboutEve",33,0.003
"1950:AllAboutEve",34,0.017
"1950:AllAboutEve",35,0
"1950:AllAboutEve",36,0
"1950:AllAboutEve",37,0
"1950:AllAboutEve",38,0
"1950:AllAboutEve",39,0
"1950:AllAboutEve",40,0
"1950:AllAboutEve",41,0
"1950:AllAboutEve",42,0.09
"1950:AllAboutEve",43,0.136
"1950:AllAboutEve",44,0
"1950:AllAboutEve",45,0
"1950:AllAboutEve",46,0
"1950:AllAboutEve",47,0
"1950:AllAboutEve",48,0
"1950:AllAboutEve",49,0
"1950:AllAboutEve",50,0.016
"1950:BornYesterday",1,0
"1950:BornYesterday",2,0
"1950:BornYesterday",3,0.023
"1950:BornYesterday",4,0.115
"1950:BornYesterday",5,0
"1950:BornYesterday",6,0
"1950:BornYesterday",7,0
"1950:BornYesterday",8,0.069
"1950:BornYesterday",9,0
"1950:BornYesterday",10,0.014
"1950:BornYesterday",11,0.398
"1950:BornYesterday",12,0
"1950:BornYesterday",13,0
"1950:BornYesterday",14,0
"1950:BornYesterday",15,0
"1950:BornYesterday",16,0
"1950:BornYesterday",17,0
"1950:BornYesterday",18,0
"1950:BornYesterday",19,0
"1950:BornYesterday",20,0.001
"1950:BornYesterday",21,0
"1950:BornYesterday",22,0.001
"1950:BornYesterday",23,0
"1950:BornYesterday",24,0
"1950:BornYesterday",25,0
"1950:BornYesterday",26,0
"1950:BornYesterday",27,0.001
"1950:BornYesterday",28,0
"1950:BornYesterday",29,0.003
"1950:BornYesterday",30,0.146
"1950:BornYesterday",31,0
"1950:BornYesterday",32,0
"1950:BornYesterday",33,0.069
"1950:BornYesterday",34,0
"1950:BornYesterday",35,0.004
"1950:BornYesterday",36,0
"1950:BornYesterday",37,0
"1950:BornYesterday",38,0
"1950:BornYesterday",39,0.034
"1950:BornYesterday",40,0
"1950:BornYesterday",41,0
"1950:BornYesterday",42,0.074
"1950:BornYesterday",43,0
"1950:BornYesterday",44,0
"1950:BornYesterday",45,0
"1950:BornYesterday",46,0.025
"1950:BornYesterday",47,0
"1950:BornYesterday",48,0
"1950:BornYesterday",49,0
"1950:BornYesterday",50,0.02
"1950:FatheroftheBride",1,0.014
"1950:FatheroftheBride",2,0
"1950:FatheroftheBride",3,0.204
"1950:FatheroftheBride",4,0.15
"1950:FatheroftheBride",5,0
"1950:FatheroftheBride",6,0
"1950:FatheroftheBride",7,0
"1950:FatheroftheBride",8,0.167
"1950:FatheroftheBride",9,0.097
"1950:FatheroftheBride",10,0.001
"1950:FatheroftheBride",11,0.096
"1950:FatheroftheBride",12,0.006
"1950:FatheroftheBride",13,0
"1950:FatheroftheBride",14,0
"1950:FatheroftheBride",15,0
"1950:FatheroftheBride",16,0
"1950:FatheroftheBride",17,0
"1950:FatheroftheBride",18,0.003
"1950:FatheroftheBride",19,0.007
"1950:FatheroftheBride",20,0
"1950:FatheroftheBride",21,0
"1950:FatheroftheBride",22,0.043
"1950:FatheroftheBride",23,0
"1950:FatheroftheBride",24,0
"1950:FatheroftheBride",25,0
"1950:FatheroftheBride",26,0
"1950:FatheroftheBride",27,0.023
"1950:FatheroftheBride",28,0.019
"1950:FatheroftheBride",29,0
"1950:FatheroftheBride",30,0.007
"1950:FatheroftheBride",31,0
"1950:FatheroftheBride",32,0
"1950:FatheroftheBride",33,0.002
"1950:FatheroftheBride",34,0
"1950:FatheroftheBride",35,0
"1950:FatheroftheBride",36,0
"1950:FatheroftheBride",37,0.001
"1950:FatheroftheBride",38,0
"1950:FatheroftheBride",39,0.001
"1950:FatheroftheBride",40,0
"1950:FatheroftheBride",41,0.001
"1950:FatheroftheBride",42,0.059
"1950:FatheroftheBride",43,0
"1950:FatheroftheBride",44,0
"1950:FatheroftheBride",45,0
"1950:FatheroftheBride",46,0
"1950:FatheroftheBride",47,0.001
"1950:FatheroftheBride",48,0.1
"1950:FatheroftheBride",49,0
"1950:FatheroftheBride",50,0
"1950:KingSolomon'sMines",1,0.071
"1950:KingSolomon'sMines",2,0.012
"1950:KingSolomon'sMines",3,0.003
"1950:KingSolomon'sMines",4,0.31
"1950:KingSolomon'sMines",5,0
"1950:KingSolomon'sMines",6,0
"1950:KingSolomon'sMines",7,0
"1950:KingSolomon'sMines",8,0.004
"1950:KingSolomon'sMines",9,0
"1950:KingSolomon'sMines",10,0
"1950:KingSolomon'sMines",11,0.141
"1950:KingSolomon'sMines",12,0
"1950:KingSolomon'sMines",13,0
"1950:KingSolomon'sMines",14,0
"1950:KingSolomon'sMines",15,0.004
"1950:KingSolomon'sMines",16,0
"1950:KingSolomon'sMines",17,0
"1950:KingSolomon'sMines",18,0
"1950:KingSolomon'sMines",19,0
"1950:KingSolomon'sMines",20,0.099
"1950:KingSolomon'sMines",21,0.019
"1950:KingSolomon'sMines",22,0
"1950:KingSolomon'sMines",23,0
"1950:KingSolomon'sMines",24,0
"1950:KingSolomon'sMines",25,0
"1950:KingSolomon'sMines",26,0.003
"1950:KingSolomon'sMines",27,0.005
"1950:KingSolomon'sMines",28,0
"1950:KingSolomon'sMines",29,0
"1950:KingSolomon'sMines",30,0
"1950:KingSolomon'sMines",31,0
"1950:KingSolomon'sMines",32,0
"1950:KingSolomon'sMines",33,0
"1950:KingSolomon'sMines",34,0.002
"1950:KingSolomon'sMines",35,0
"1950:KingSolomon'sMines",36,0.003
"1950:KingSolomon'sMines",37,0
"1950:KingSolomon'sMines",38,0.149
"1950:KingSolomon'sMines",39,0
"1950:KingSolomon'sMines",40,0.086
"1950:KingSolomon'sMines",41,0.003
"1950:KingSolomon'sMines",42,0.043
"1950:KingSolomon'sMines",43,0
"1950:KingSolomon'sMines",44,0
"1950:KingSolomon'sMines",45,0
"1950:KingSolomon'sMines",46,0
"1950:KingSolomon'sMines",47,0
"1950:KingSolomon'sMines",48,0
"1950:KingSolomon'sMines",49,0
"1950:KingSolomon'sMines",50,0.037
"1950:SunsetBoulevard",1,0
"1950:SunsetBoulevard",2,0
"1950:SunsetBoulevard",3,0.005
"1950:SunsetBoulevard",4,0.013
"1950:SunsetBoulevard",5,0.01
"1950:SunsetBoulevard",6,0.002
"1950:SunsetBoulevard",7,0
"1950:SunsetBoulevard",8,0.016
"1950:SunsetBoulevard",9,0.013
"1950:SunsetBoulevard",10,0.006
"1950:SunsetBoulevard",11,0.084
"1950:SunsetBoulevard",12,0.021
"1950:SunsetBoulevard",13,0
"1950:SunsetBoulevard",14,0.058
"1950:SunsetBoulevard",15,0
"1950:SunsetBoulevard",16,0
"1950:SunsetBoulevard",17,0
"1950:SunsetBoulevard",18,0
"1950:SunsetBoulevard",19,0.048
"1950:SunsetBoulevard",20,0
"1950:SunsetBoulevard",21,0
"1950:SunsetBoulevard",22,0
"1950:SunsetBoulevard",23,0
"1950:SunsetBoulevard",24,0.062
"1950:SunsetBoulevard",25,0.001
"1950:SunsetBoulevard",26,0.006
"1950:SunsetBoulevard",27,0
"1950:SunsetBoulevard",28,0
"1950:SunsetBoulevard",29,0
"1950:SunsetBoulevard",30,0
"1950:SunsetBoulevard",31,0
"1950:SunsetBoulevard",32,0.005
"1950:SunsetBoulevard",33,0.017
"1950:SunsetBoulevard",34,0.022
"1950:SunsetBoulevard",35,0.021
"1950:SunsetBoulevard",36,0
"1950:SunsetBoulevard",37,0
"1950:SunsetBoulevard",38,0.018
"1950:SunsetBoulevard",39,0
"1950:SunsetBoulevard",40,0
"1950:SunsetBoulevard",41,0.006
"1950:SunsetBoulevard",42,0.035
"1950:SunsetBoulevard",43,0.373
"1950:SunsetBoulevard",44,0.025
"1950:SunsetBoulevard",45,0.004
"1950:SunsetBoulevard",46,0
"1950:SunsetBoulevard",47,0.042
"1950:SunsetBoulevard",48,0
"1950:SunsetBoulevard",49,0.001
"1950:SunsetBoulevard",50,0.086
"1951:AnAmericaninParis",1,0
"1951:AnAmericaninParis",2,0.008
"1951:AnAmericaninParis",3,0.005
"1951:AnAmericaninParis",4,0.209
"1951:AnAmericaninParis",5,0
"1951:AnAmericaninParis",6,0.002
"1951:AnAmericaninParis",7,0
"1951:AnAmericaninParis",8,0.025
"1951:AnAmericaninParis",9,0.042
"1951:AnAmericaninParis",10,0
"1951:AnAmericaninParis",11,0.139
"1951:AnAmericaninParis",12,0.054
"1951:AnAmericaninParis",13,0
"1951:AnAmericaninParis",14,0
"1951:AnAmericaninParis",15,0
"1951:AnAmericaninParis",16,0
"1951:AnAmericaninParis",17,0
"1951:AnAmericaninParis",18,0
"1951:AnAmericaninParis",19,0.022
"1951:AnAmericaninParis",20,0
"1951:AnAmericaninParis",21,0
"1951:AnAmericaninParis",22,0
"1951:AnAmericaninParis",23,0
"1951:AnAmericaninParis",24,0.014
"1951:AnAmericaninParis",25,0
"1951:AnAmericaninParis",26,0
"1951:AnAmericaninParis",27,0
"1951:AnAmericaninParis",28,0
"1951:AnAmericaninParis",29,0
"1951:AnAmericaninParis",30,0
"1951:AnAmericaninParis",31,0.004
"1951:AnAmericaninParis",32,0
"1951:AnAmericaninParis",33,0
"1951:AnAmericaninParis",34,0.007
"1951:AnAmericaninParis",35,0
"1951:AnAmericaninParis",36,0.007
"1951:AnAmericaninParis",37,0.008
"1951:AnAmericaninParis",38,0
"1951:AnAmericaninParis",39,0.009
"1951:AnAmericaninParis",40,0
"1951:AnAmericaninParis",41,0
"1951:AnAmericaninParis",42,0.436
"1951:AnAmericaninParis",43,0.002
"1951:AnAmericaninParis",44,0
"1951:AnAmericaninParis",45,0.002
"1951:AnAmericaninParis",46,0
"1951:AnAmericaninParis",47,0
"1951:AnAmericaninParis",48,0
"1951:AnAmericaninParis",49,0
"1951:AnAmericaninParis",50,0
"1951:APlaceintheSun",1,0
"1951:APlaceintheSun",2,0
"1951:APlaceintheSun",3,0.001
"1951:APlaceintheSun",4,0.148
"1951:APlaceintheSun",5,0
"1951:APlaceintheSun",6,0.001
"1951:APlaceintheSun",7,0
"1951:APlaceintheSun",8,0.016
"1951:APlaceintheSun",9,0.018
"1951:APlaceintheSun",10,0
"1951:APlaceintheSun",11,0.191
"1951:APlaceintheSun",12,0
"1951:APlaceintheSun",13,0.004
"1951:APlaceintheSun",14,0
"1951:APlaceintheSun",15,0.002
"1951:APlaceintheSun",16,0
"1951:APlaceintheSun",17,0
"1951:APlaceintheSun",18,0.005
"1951:APlaceintheSun",19,0
"1951:APlaceintheSun",20,0.025
"1951:APlaceintheSun",21,0
"1951:APlaceintheSun",22,0.088
"1951:APlaceintheSun",23,0
"1951:APlaceintheSun",24,0.009
"1951:APlaceintheSun",25,0
"1951:APlaceintheSun",26,0.047
"1951:APlaceintheSun",27,0
"1951:APlaceintheSun",28,0
"1951:APlaceintheSun",29,0
"1951:APlaceintheSun",30,0
"1951:APlaceintheSun",31,0
"1951:APlaceintheSun",32,0.027
"1951:APlaceintheSun",33,0
"1951:APlaceintheSun",34,0
"1951:APlaceintheSun",35,0
"1951:APlaceintheSun",36,0
"1951:APlaceintheSun",37,0
"1951:APlaceintheSun",38,0
"1951:APlaceintheSun",39,0
"1951:APlaceintheSun",40,0
"1951:APlaceintheSun",41,0
"1951:APlaceintheSun",42,0.251
"1951:APlaceintheSun",43,0.01
"1951:APlaceintheSun",44,0.001
"1951:APlaceintheSun",45,0
"1951:APlaceintheSun",46,0.003
"1951:APlaceintheSun",47,0.01
"1951:APlaceintheSun",48,0.003
"1951:APlaceintheSun",49,0.137
"1951:APlaceintheSun",50,0.001
"1951:AStreetcarNamedDesire",1,0
"1951:AStreetcarNamedDesire",2,0.021
"1951:AStreetcarNamedDesire",3,0.011
"1951:AStreetcarNamedDesire",4,0.118
"1951:AStreetcarNamedDesire",5,0
"1951:AStreetcarNamedDesire",6,0.001
"1951:AStreetcarNamedDesire",7,0
"1951:AStreetcarNamedDesire",8,0
"1951:AStreetcarNamedDesire",9,0.099
"1951:AStreetcarNamedDesire",10,0
"1951:AStreetcarNamedDesire",11,0.27
"1951:AStreetcarNamedDesire",12,0
"1951:AStreetcarNamedDesire",13,0
"1951:AStreetcarNamedDesire",14,0
"1951:AStreetcarNamedDesire",15,0
"1951:AStreetcarNamedDesire",16,0
"1951:AStreetcarNamedDesire",17,0
"1951:AStreetcarNamedDesire",18,0.018
"1951:AStreetcarNamedDesire",19,0.002
"1951:AStreetcarNamedDesire",20,0.017
"1951:AStreetcarNamedDesire",21,0.001
"1951:AStreetcarNamedDesire",22,0
"1951:AStreetcarNamedDesire",23,0.001
"1951:AStreetcarNamedDesire",24,0.001
"1951:AStreetcarNamedDesire",25,0
"1951:AStreetcarNamedDesire",26,0.005
"1951:AStreetcarNamedDesire",27,0.001
"1951:AStreetcarNamedDesire",28,0.01
"1951:AStreetcarNamedDesire",29,0.003
"1951:AStreetcarNamedDesire",30,0
"1951:AStreetcarNamedDesire",31,0
"1951:AStreetcarNamedDesire",32,0
"1951:AStreetcarNamedDesire",33,0.001
"1951:AStreetcarNamedDesire",34,0
"1951:AStreetcarNamedDesire",35,0
"1951:AStreetcarNamedDesire",36,0
"1951:AStreetcarNamedDesire",37,0
"1951:AStreetcarNamedDesire",38,0.092
"1951:AStreetcarNamedDesire",39,0
"1951:AStreetcarNamedDesire",40,0.001
"1951:AStreetcarNamedDesire",41,0
"1951:AStreetcarNamedDesire",42,0.194
"1951:AStreetcarNamedDesire",43,0.035
"1951:AStreetcarNamedDesire",44,0
"1951:AStreetcarNamedDesire",45,0
"1951:AStreetcarNamedDesire",46,0.001
"1951:AStreetcarNamedDesire",47,0.063
"1951:AStreetcarNamedDesire",48,0.001
"1951:AStreetcarNamedDesire",49,0
"1951:AStreetcarNamedDesire",50,0.032
"1951:DecisionBeforeDawn",1,0.01
"1951:DecisionBeforeDawn",2,0
"1951:DecisionBeforeDawn",3,0.001
"1951:DecisionBeforeDawn",4,0.217
"1951:DecisionBeforeDawn",5,0
"1951:DecisionBeforeDawn",6,0
"1951:DecisionBeforeDawn",7,0.011
"1951:DecisionBeforeDawn",8,0.002
"1951:DecisionBeforeDawn",9,0
"1951:DecisionBeforeDawn",10,0.001
"1951:DecisionBeforeDawn",11,0.177
"1951:DecisionBeforeDawn",12,0
"1951:DecisionBeforeDawn",13,0.014
"1951:DecisionBeforeDawn",14,0
"1951:DecisionBeforeDawn",15,0
"1951:DecisionBeforeDawn",16,0
"1951:DecisionBeforeDawn",17,0
"1951:DecisionBeforeDawn",18,0
"1951:DecisionBeforeDawn",19,0
"1951:DecisionBeforeDawn",20,0
"1951:DecisionBeforeDawn",21,0
"1951:DecisionBeforeDawn",22,0.019
"1951:DecisionBeforeDawn",23,0.251
"1951:DecisionBeforeDawn",24,0.001
"1951:DecisionBeforeDawn",25,0.002
"1951:DecisionBeforeDawn",26,0
"1951:DecisionBeforeDawn",27,0.041
"1951:DecisionBeforeDawn",28,0
"1951:DecisionBeforeDawn",29,0
"1951:DecisionBeforeDawn",30,0.031
"1951:DecisionBeforeDawn",31,0
"1951:DecisionBeforeDawn",32,0.004
"1951:DecisionBeforeDawn",33,0
"1951:DecisionBeforeDawn",34,0
"1951:DecisionBeforeDawn",35,0
"1951:DecisionBeforeDawn",36,0.003
"1951:DecisionBeforeDawn",37,0
"1951:DecisionBeforeDawn",38,0.026
"1951:DecisionBeforeDawn",39,0.122
"1951:DecisionBeforeDawn",40,0
"1951:DecisionBeforeDawn",41,0.028
"1951:DecisionBeforeDawn",42,0
"1951:DecisionBeforeDawn",43,0.027
"1951:DecisionBeforeDawn",44,0
"1951:DecisionBeforeDawn",45,0.001
"1951:DecisionBeforeDawn",46,0
"1951:DecisionBeforeDawn",47,0
"1951:DecisionBeforeDawn",48,0
"1951:DecisionBeforeDawn",49,0.015
"1951:DecisionBeforeDawn",50,0
"1951:QuoVadis",1,0
"1951:QuoVadis",2,0
"1951:QuoVadis",3,0
"1951:QuoVadis",4,0.203
"1951:QuoVadis",5,0
"1951:QuoVadis",6,0
"1951:QuoVadis",7,0
"1951:QuoVadis",8,0
"1951:QuoVadis",9,0
"1951:QuoVadis",10,0
"1951:QuoVadis",11,0
"1951:QuoVadis",12,0
"1951:QuoVadis",13,0
"1951:QuoVadis",14,0.001
"1951:QuoVadis",15,0
"1951:QuoVadis",16,0.003
"1951:QuoVadis",17,0.006
"1951:QuoVadis",18,0
"1951:QuoVadis",19,0.001
"1951:QuoVadis",20,0.531
"1951:QuoVadis",21,0
"1951:QuoVadis",22,0.04
"1951:QuoVadis",23,0.007
"1951:QuoVadis",24,0
"1951:QuoVadis",25,0
"1951:QuoVadis",26,0.001
"1951:QuoVadis",27,0
"1951:QuoVadis",28,0.076
"1951:QuoVadis",29,0.001
"1951:QuoVadis",30,0.001
"1951:QuoVadis",31,0
"1951:QuoVadis",32,0
"1951:QuoVadis",33,0
"1951:QuoVadis",34,0.003
"1951:QuoVadis",35,0
"1951:QuoVadis",36,0
"1951:QuoVadis",37,0.004
"1951:QuoVadis",38,0.054
"1951:QuoVadis",39,0
"1951:QuoVadis",40,0
"1951:QuoVadis",41,0
"1951:QuoVadis",42,0.015
"1951:QuoVadis",43,0
"1951:QuoVadis",44,0
"1951:QuoVadis",45,0
"1951:QuoVadis",46,0
"1951:QuoVadis",47,0
"1951:QuoVadis",48,0
"1951:QuoVadis",49,0
"1951:QuoVadis",50,0.051
"1952:HighNoon",1,0.001
"1952:HighNoon",2,0.027
"1952:HighNoon",3,0
"1952:HighNoon",4,0
"1952:HighNoon",5,0.032
"1952:HighNoon",6,0
"1952:HighNoon",7,0.012
"1952:HighNoon",8,0
"1952:HighNoon",9,0
"1952:HighNoon",10,0.019
"1952:HighNoon",11,0.061
"1952:HighNoon",12,0
"1952:HighNoon",13,0
"1952:HighNoon",14,0.131
"1952:HighNoon",15,0
"1952:HighNoon",16,0
"1952:HighNoon",17,0
"1952:HighNoon",18,0
"1952:HighNoon",19,0.003
"1952:HighNoon",20,0
"1952:HighNoon",21,0
"1952:HighNoon",22,0
"1952:HighNoon",23,0
"1952:HighNoon",24,0
"1952:HighNoon",25,0.037
"1952:HighNoon",26,0
"1952:HighNoon",27,0.001
"1952:HighNoon",28,0.024
"1952:HighNoon",29,0.065
"1952:HighNoon",30,0
"1952:HighNoon",31,0.003
"1952:HighNoon",32,0
"1952:HighNoon",33,0.001
"1952:HighNoon",34,0
"1952:HighNoon",35,0.473
"1952:HighNoon",36,0.002
"1952:HighNoon",37,0
"1952:HighNoon",38,0
"1952:HighNoon",39,0
"1952:HighNoon",40,0
"1952:HighNoon",41,0
"1952:HighNoon",42,0
"1952:HighNoon",43,0.087
"1952:HighNoon",44,0.01
"1952:HighNoon",45,0
"1952:HighNoon",46,0
"1952:HighNoon",47,0
"1952:HighNoon",48,0
"1952:HighNoon",49,0.008
"1952:HighNoon",50,0.001
"1952:Ivanhoe",1,0
"1952:Ivanhoe",2,0
"1952:Ivanhoe",3,0
"1952:Ivanhoe",4,0.043
"1952:Ivanhoe",5,0
"1952:Ivanhoe",6,0.001
"1952:Ivanhoe",7,0.033
"1952:Ivanhoe",8,0.001
"1952:Ivanhoe",9,0.001
"1952:Ivanhoe",10,0
"1952:Ivanhoe",11,0
"1952:Ivanhoe",12,0
"1952:Ivanhoe",13,0
"1952:Ivanhoe",14,0
"1952:Ivanhoe",15,0
"1952:Ivanhoe",16,0.001
"1952:Ivanhoe",17,0.098
"1952:Ivanhoe",18,0
"1952:Ivanhoe",19,0
"1952:Ivanhoe",20,0.569
"1952:Ivanhoe",21,0.003
"1952:Ivanhoe",22,0.068
"1952:Ivanhoe",23,0
"1952:Ivanhoe",24,0.001
"1952:Ivanhoe",25,0
"1952:Ivanhoe",26,0
"1952:Ivanhoe",27,0
"1952:Ivanhoe",28,0.087
"1952:Ivanhoe",29,0
"1952:Ivanhoe",30,0
"1952:Ivanhoe",31,0
"1952:Ivanhoe",32,0
"1952:Ivanhoe",33,0
"1952:Ivanhoe",34,0
"1952:Ivanhoe",35,0
"1952:Ivanhoe",36,0
"1952:Ivanhoe",37,0
"1952:Ivanhoe",38,0.054
"1952:Ivanhoe",39,0
"1952:Ivanhoe",40,0
"1952:Ivanhoe",41,0
"1952:Ivanhoe",42,0.001
"1952:Ivanhoe",43,0.001
"1952:Ivanhoe",44,0
"1952:Ivanhoe",45,0
"1952:Ivanhoe",46,0
"1952:Ivanhoe",47,0
"1952:Ivanhoe",48,0
"1952:Ivanhoe",49,0.002
"1952:Ivanhoe",50,0.032
"1952:MoulinRouge",1,0
"1952:MoulinRouge",2,0
"1952:MoulinRouge",3,0
"1952:MoulinRouge",4,0.105
"1952:MoulinRouge",5,0
"1952:MoulinRouge",6,0
"1952:MoulinRouge",7,0
"1952:MoulinRouge",8,0
"1952:MoulinRouge",9,0
"1952:MoulinRouge",10,0
"1952:MoulinRouge",11,0.015
"1952:MoulinRouge",12,0
"1952:MoulinRouge",13,0.001
"1952:MoulinRouge",14,0
"1952:MoulinRouge",15,0
"1952:MoulinRouge",16,0
"1952:MoulinRouge",17,0.001
"1952:MoulinRouge",18,0
"1952:MoulinRouge",19,0.748
"1952:MoulinRouge",20,0
"1952:MoulinRouge",21,0
"1952:MoulinRouge",22,0.007
"1952:MoulinRouge",23,0
"1952:MoulinRouge",24,0
"1952:MoulinRouge",25,0
"1952:MoulinRouge",26,0
"1952:MoulinRouge",27,0
"1952:MoulinRouge",28,0
"1952:MoulinRouge",29,0.003
"1952:MoulinRouge",30,0
"1952:MoulinRouge",31,0
"1952:MoulinRouge",32,0
"1952:MoulinRouge",33,0
"1952:MoulinRouge",34,0
"1952:MoulinRouge",35,0
"1952:MoulinRouge",36,0
"1952:MoulinRouge",37,0
"1952:MoulinRouge",38,0.073
"1952:MoulinRouge",39,0
"1952:MoulinRouge",40,0
"1952:MoulinRouge",41,0
"1952:MoulinRouge",42,0.045
"1952:MoulinRouge",43,0
"1952:MoulinRouge",44,0
"1952:MoulinRouge",45,0
"1952:MoulinRouge",46,0
"1952:MoulinRouge",47,0
"1952:MoulinRouge",48,0
"1952:MoulinRouge",49,0
"1952:MoulinRouge",50,0
"1952:TheGreatestShowonEarth",1,0.002
"1952:TheGreatestShowonEarth",2,0.038
"1952:TheGreatestShowonEarth",3,0
"1952:TheGreatestShowonEarth",4,0
"1952:TheGreatestShowonEarth",5,0.008
"1952:TheGreatestShowonEarth",6,0.019
"1952:TheGreatestShowonEarth",7,0.019
"1952:TheGreatestShowonEarth",8,0
"1952:TheGreatestShowonEarth",9,0
"1952:TheGreatestShowonEarth",10,0.001
"1952:TheGreatestShowonEarth",11,0.419
"1952:TheGreatestShowonEarth",12,0
"1952:TheGreatestShowonEarth",13,0.006
"1952:TheGreatestShowonEarth",14,0
"1952:TheGreatestShowonEarth",15,0
"1952:TheGreatestShowonEarth",16,0
"1952:TheGreatestShowonEarth",17,0.011
"1952:TheGreatestShowonEarth",18,0
"1952:TheGreatestShowonEarth",19,0.034
"1952:TheGreatestShowonEarth",20,0
"1952:TheGreatestShowonEarth",21,0
"1952:TheGreatestShowonEarth",22,0.002
"1952:TheGreatestShowonEarth",23,0
"1952:TheGreatestShowonEarth",24,0
"1952:TheGreatestShowonEarth",25,0
