"movielink","url_movie","url_synopsis","title","year"
"/title/tt0107207/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0107207/","https://www.imdb.com/title/tt0107207/plotsummary/","In the Name of the Father","1993"
"/title/tt0107822/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0107822/","https://www.imdb.com/title/tt0107822/plotsummary/","The Piano","1993"
"/title/tt0107943/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0107943/","https://www.imdb.com/title/tt0107943/plotsummary/","The Remains of the Day","1993"
"/title/tt0105695/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0105695/","https://www.imdb.com/title/tt0105695/plotsummary/","Unforgiven","1992"
"/title/tt0104036/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0104036/","https://www.imdb.com/title/tt0104036/plotsummary/","The Crying Game","1992"
"/title/tt0104257/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0104257/","https://www.imdb.com/title/tt0104257/plotsummary/","A Few Good Men","1992"
"/title/tt0104454/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0104454/","https://www.imdb.com/title/tt0104454/plotsummary/","Howards End","1992"
"/title/tt0105323/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0105323/","https://www.imdb.com/title/tt0105323/plotsummary/","Scent of a Woman","1992"
"/title/tt0102926/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0102926/","https://www.imdb.com/title/tt0102926/plotsummary/","The Silence of the Lambs","1991"
"/title/tt0101414/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0101414/","https://www.imdb.com/title/tt0101414/plotsummary/","Beauty and the Beast","1991"
"/title/tt0101516/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0101516/","https://www.imdb.com/title/tt0101516/plotsummary/","Bugsy","1991"
"/title/tt0102138/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0102138/","https://www.imdb.com/title/tt0102138/plotsummary/","JFK","1991"
"/title/tt0102713/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0102713/","https://www.imdb.com/title/tt0102713/plotsummary/","The Prince of Tides","1991"
"/title/tt0099348/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0099348/","https://www.imdb.com/title/tt0099348/plotsummary/","Dances with Wolves","1990"
"/title/tt0099077/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0099077/","https://www.imdb.com/title/tt0099077/plotsummary/","Awakenings","1990"
"/title/tt0099653/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0099653/","https://www.imdb.com/title/tt0099653/plotsummary/","Ghost","1990"
"/title/tt0099674/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0099674/","https://www.imdb.com/title/tt0099674/plotsummary/","The Godfather Part III","1990"
"/title/tt0099685/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0099685/","https://www.imdb.com/title/tt0099685/plotsummary/","Goodfellas","1990"
"/title/tt0097239/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0097239/","https://www.imdb.com/title/tt0097239/plotsummary/","Driving Miss Daisy","1989"
"/title/tt0096969/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0096969/","https://www.imdb.com/title/tt0096969/plotsummary/","Born on the Fourth of July","1989"
"/title/tt0097165/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0097165/","https://www.imdb.com/title/tt0097165/plotsummary/","Dead Poets Society","1989"
"/title/tt0097351/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0097351/","https://www.imdb.com/title/tt0097351/plotsummary/","Field of Dreams","1989"
"/title/tt0097937/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0097937/","https://www.imdb.com/title/tt0097937/plotsummary/","My Left Foot","1989"
"/title/tt0095953/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0095953/","https://www.imdb.com/title/tt0095953/plotsummary/","Rain Man","1988"
"/title/tt0094606/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0094606/","https://www.imdb.com/title/tt0094606/plotsummary/","The Accidental Tourist","1988"
"/title/tt0094947/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0094947/","https://www.imdb.com/title/tt0094947/plotsummary/","Dangerous Liaisons","1988"
"/title/tt0095647/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0095647/","https://www.imdb.com/title/tt0095647/plotsummary/","Mississippi Burning","1988"
"/title/tt0096463/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0096463/","https://www.imdb.com/title/tt0096463/plotsummary/","Working Girl","1988"
"/title/tt0093389/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0093389/","https://www.imdb.com/title/tt0093389/plotsummary/","The Last Emperor","1987"
"/title/tt0092699/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0092699/","https://www.imdb.com/title/tt0092699/plotsummary/","Broadcast News","1987"
"/title/tt0093010/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0093010/","https://www.imdb.com/title/tt0093010/plotsummary/","Fatal Attraction","1987"
"/title/tt0093209/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0093209/","https://www.imdb.com/title/tt0093209/plotsummary/","Hope and Glory","1987"
"/title/tt0093565/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0093565/","https://www.imdb.com/title/tt0093565/plotsummary/","Moonstruck","1987"
"/title/tt0091763/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0091763/","https://www.imdb.com/title/tt0091763/plotsummary/","Platoon","1986"
"/title/tt0090830/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0090830/","https://www.imdb.com/title/tt0090830/plotsummary/","Children of a Lesser God","1986"
"/title/tt0091167/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0091167/","https://www.imdb.com/title/tt0091167/plotsummary/","Hannah and Her Sisters","1986"
"/title/tt0091530/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0091530/","https://www.imdb.com/title/tt0091530/plotsummary/","The Mission","1986"
"/title/tt0091867/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0091867/","https://www.imdb.com/title/tt0091867/plotsummary/","A Room with a View","1985"
"/title/tt0089755/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0089755/","https://www.imdb.com/title/tt0089755/plotsummary/","Out of Africa","1985"
"/title/tt0088939/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0088939/","https://www.imdb.com/title/tt0088939/plotsummary/","The Color Purple","1985"
"/title/tt0089424/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0089424/","https://www.imdb.com/title/tt0089424/plotsummary/","Kiss of the Spider Woman","1985"
"/title/tt0089841/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0089841/","https://www.imdb.com/title/tt0089841/plotsummary/","Prizzi's Honor","1985"
"/title/tt0090329/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0090329/","https://www.imdb.com/title/tt0090329/plotsummary/","Witness","1985"
"/title/tt0086879/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0086879/","https://www.imdb.com/title/tt0086879/plotsummary/","Amadeus","1984"
"/title/tt0087553/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0087553/","https://www.imdb.com/title/tt0087553/plotsummary/","The Killing Fields","1984"
"/title/tt0087892/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0087892/","https://www.imdb.com/title/tt0087892/plotsummary/","A Passage to India","1984"
"/title/tt0087921/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0087921/","https://www.imdb.com/title/tt0087921/plotsummary/","Places in the Heart","1984"
"/title/tt0088146/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0088146/","https://www.imdb.com/title/tt0088146/plotsummary/","A Soldier's Story","1984"
"/title/tt0086425/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0086425/","https://www.imdb.com/title/tt0086425/plotsummary/","Terms of Endearment","1983"
"/title/tt0085244/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0085244/","https://www.imdb.com/title/tt0085244/plotsummary/","The Big Chill","1983"
"/title/tt0085461/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0085461/","https://www.imdb.com/title/tt0085461/plotsummary/","The Dresser","1983"
"/title/tt0086197/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0086197/","https://www.imdb.com/title/tt0086197/plotsummary/","The Right Stuff","1983"
"/title/tt0086423/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0086423/","https://www.imdb.com/title/tt0086423/plotsummary/","Tender Mercies","1983"
"/title/tt0083987/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0083987/","https://www.imdb.com/title/tt0083987/plotsummary/","Gandhi","1982"
"/title/tt0083866/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0083866/","https://www.imdb.com/title/tt0083866/plotsummary/","E.T. the Extra-Terrestrial","1982"
"/title/tt0084335/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0084335/","https://www.imdb.com/title/tt0084335/plotsummary/","Missing","1982"
"/title/tt0084805/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0084805/","https://www.imdb.com/title/tt0084805/plotsummary/","Tootsie","1982"
"/title/tt0084855/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0084855/","https://www.imdb.com/title/tt0084855/plotsummary/","The Verdict","1982"
"/title/tt0082158/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0082158/","https://www.imdb.com/title/tt0082158/plotsummary/","Chariots of Fire","1981"
"/title/tt0080388/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0080388/","https://www.imdb.com/title/tt0080388/plotsummary/","Atlantic City, USA","1980"
"/title/tt0082846/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0082846/","https://www.imdb.com/title/tt0082846/plotsummary/","On Golden Pond","1981"
"/title/tt0082971/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0082971/","https://www.imdb.com/title/tt0082971/plotsummary/","Raiders of the Lost Ark","1981"
"/title/tt0082979/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0082979/","https://www.imdb.com/title/tt0082979/plotsummary/","Reds","1981"
"/title/tt0081283/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0081283/","https://www.imdb.com/title/tt0081283/plotsummary/","Ordinary People","1980"
"/title/tt0080549/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0080549/","https://www.imdb.com/title/tt0080549/plotsummary/","Coal Miner's Daughter","1980"
"/title/tt0080678/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0080678/","https://www.imdb.com/title/tt0080678/plotsummary/","The Elephant Man","1980"
"/title/tt0081398/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0081398/","https://www.imdb.com/title/tt0081398/plotsummary/","Raging Bull","1980"
"/title/tt0080009/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0080009/","https://www.imdb.com/title/tt0080009/plotsummary/","Tess","1979"
"/title/tt0079417/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0079417/","https://www.imdb.com/title/tt0079417/plotsummary/","Kramer vs. Kramer","1979"
"/title/tt0078754/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0078754/","https://www.imdb.com/title/tt0078754/plotsummary/","All That Jazz","1979"
"/title/tt0078788/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0078788/","https://www.imdb.com/title/tt0078788/plotsummary/","Apocalypse Now","1979"
"/title/tt0078902/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0078902/","https://www.imdb.com/title/tt0078902/plotsummary/","Breaking Away","1979"
"/title/tt0079638/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0079638/","https://www.imdb.com/title/tt0079638/plotsummary/","Norma Rae","1979"
"/title/tt0077416/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0077416/","https://www.imdb.com/title/tt0077416/plotsummary/","The Deer Hunter","1978"
"/title/tt0077362/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0077362/","https://www.imdb.com/title/tt0077362/plotsummary/","Coming Home","1978"
"/title/tt0077663/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0077663/","https://www.imdb.com/title/tt0077663/plotsummary/","Heaven Can Wait","1978"
"/title/tt0077928/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0077928/","https://www.imdb.com/title/tt0077928/plotsummary/","Midnight Express","1978"
"/title/tt0078444/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0078444/","https://www.imdb.com/title/tt0078444/plotsummary/","An Unmarried Woman","1978"
"/title/tt0075686/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0075686/","https://www.imdb.com/title/tt0075686/plotsummary/","Annie Hall","1977"
"/title/tt0076095/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0076095/","https://www.imdb.com/title/tt0076095/plotsummary/","The Goodbye Girl","1977"
"/title/tt0076245/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0076245/","https://www.imdb.com/title/tt0076245/plotsummary/","Julia","1977"
"/title/tt0076759/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0076759/","https://www.imdb.com/title/tt0076759/plotsummary/","Star Wars: Episode IV - A New Hope","1977"
"/title/tt0076843/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0076843/","https://www.imdb.com/title/tt0076843/plotsummary/","The Turning Point","1977"
"/title/tt0075148/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0075148/","https://www.imdb.com/title/tt0075148/plotsummary/","Rocky","1976"
"/title/tt0074119/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0074119/","https://www.imdb.com/title/tt0074119/plotsummary/","All the President's Men","1976"
"/title/tt0074235/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0074235/","https://www.imdb.com/title/tt0074235/plotsummary/","Bound for Glory","1976"
"/title/tt0074958/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0074958/","https://www.imdb.com/title/tt0074958/plotsummary/","Network","1976"
"/title/tt0075314/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0075314/","https://www.imdb.com/title/tt0075314/plotsummary/","Taxi Driver","1976"
"/title/tt0073486/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0073486/","https://www.imdb.com/title/tt0073486/plotsummary/","One Flew Over the Cuckoo's Nest","1975"
"/title/tt0072684/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0072684/","https://www.imdb.com/title/tt0072684/plotsummary/","Barry Lyndon","1975"
"/title/tt0072890/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0072890/","https://www.imdb.com/title/tt0072890/plotsummary/","Dog Day Afternoon","1975"
"/title/tt0073195/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0073195/","https://www.imdb.com/title/tt0073195/plotsummary/","Jaws","1975"
"/title/tt0073440/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0073440/","https://www.imdb.com/title/tt0073440/plotsummary/","Nashville","1975"
"/title/tt0071562/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0071562/","https://www.imdb.com/title/tt0071562/plotsummary/","The Godfather: Part II","1974"
"/title/tt0071315/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0071315/","https://www.imdb.com/title/tt0071315/plotsummary/","Chinatown","1974"
"/title/tt0071360/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0071360/","https://www.imdb.com/title/tt0071360/plotsummary/","The Conversation","1974"
"/title/tt0071746/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0071746/","https://www.imdb.com/title/tt0071746/plotsummary/","Lenny","1974"
"/title/tt0072308/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0072308/","https://www.imdb.com/title/tt0072308/plotsummary/","The Towering Inferno","1974"
"/title/tt0070735/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0070735/","https://www.imdb.com/title/tt0070735/plotsummary/","The Sting","1973"
"/title/tt0069704/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0069704/","https://www.imdb.com/title/tt0069704/plotsummary/","American Graffiti","1973"
"/title/tt0069467/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0069467/","https://www.imdb.com/title/tt0069467/plotsummary/","Cries and Whispers","1972"
"/title/tt0070047/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0070047/","https://www.imdb.com/title/tt0070047/plotsummary/","The Exorcist","1973"
"/title/tt0070819/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0070819/","https://www.imdb.com/title/tt0070819/plotsummary/","A Touch of Class","1973"
"/title/tt0068646/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0068646/","https://www.imdb.com/title/tt0068646/plotsummary/","The Godfather","1972"
"/title/tt0068327/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0068327/","https://www.imdb.com/title/tt0068327/plotsummary/","Cabaret","1972"
"/title/tt0068473/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0068473/","https://www.imdb.com/title/tt0068473/plotsummary/","Deliverance","1972"
"/title/tt0067919/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0067919/","https://www.imdb.com/title/tt0067919/plotsummary/","Utvandrarna","1971"
"/title/tt0069303/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0069303/","https://www.imdb.com/title/tt0069303/plotsummary/","Sounder","1972"
"/title/tt0067116/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0067116/","https://www.imdb.com/title/tt0067116/plotsummary/","The French Connection","1971"
"/title/tt0066921/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0066921/","https://www.imdb.com/title/tt0066921/plotsummary/","A Clockwork Orange","1971"
"/title/tt0067093/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0067093/","https://www.imdb.com/title/tt0067093/plotsummary/","Fiddler on the Roof","1971"
"/title/tt0067328/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0067328/","https://www.imdb.com/title/tt0067328/plotsummary/","The Last Picture Show","1971"
"/title/tt0067483/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0067483/","https://www.imdb.com/title/tt0067483/plotsummary/","Nicholas and Alexandra","1971"
"/title/tt0066206/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0066206/","https://www.imdb.com/title/tt0066206/plotsummary/","Patton","1970"
"/title/tt0065377/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0065377/","https://www.imdb.com/title/tt0065377/plotsummary/","Airport","1970"
"/title/tt0065724/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0065724/","https://www.imdb.com/title/tt0065724/plotsummary/","Five Easy Pieces","1970"
"/title/tt0066011/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0066011/","https://www.imdb.com/title/tt0066011/plotsummary/","Love Story","1970"
"/title/tt0066026/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0066026/","https://www.imdb.com/title/tt0066026/plotsummary/","M.A.S.H.","1970"
"/title/tt0064665/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0064665/","https://www.imdb.com/title/tt0064665/plotsummary/","Midnight Cowboy","1969"
"/title/tt0064030/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0064030/","https://www.imdb.com/title/tt0064030/plotsummary/","Anne of the Thousand Days","1969"
"/title/tt0064115/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0064115/","https://www.imdb.com/title/tt0064115/plotsummary/","Butch Cassidy and the Sundance Kid","1969"
"/title/tt0064418/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0064418/","https://www.imdb.com/title/tt0064418/plotsummary/","Hello, Dolly!","1969"
"/title/tt0065234/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0065234/","https://www.imdb.com/title/tt0065234/plotsummary/","Z","1969"
"/title/tt0063385/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0063385/","https://www.imdb.com/title/tt0063385/plotsummary/","Oliver!","1968"
"/title/tt0062994/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0062994/","https://www.imdb.com/title/tt0062994/plotsummary/","Funny Girl","1968"
"/title/tt0063227/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0063227/","https://www.imdb.com/title/tt0063227/plotsummary/","The Lion in Winter","1968"
"/title/tt0063483/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0063483/","https://www.imdb.com/title/tt0063483/plotsummary/","Rachel, Rachel","1968"
"/title/tt0063518/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0063518/","https://www.imdb.com/title/tt0063518/plotsummary/","Romeo and Juliet","1968"
"/title/tt0061811/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0061811/","https://www.imdb.com/title/tt0061811/plotsummary/","In the Heat of the Night","1967"
"/title/tt0061418/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0061418/","https://www.imdb.com/title/tt0061418/plotsummary/","Bonnie and Clyde","1967"
"/title/tt0061584/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0061584/","https://www.imdb.com/title/tt0061584/plotsummary/","Doctor Dolittle","1967"
"/title/tt0061722/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0061722/","https://www.imdb.com/title/tt0061722/plotsummary/","The Graduate","1967"
"/title/tt0061735/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0061735/","https://www.imdb.com/title/tt0061735/plotsummary/","Guess Who's Coming to Dinner","1967"
"/title/tt0060665/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0060665/","https://www.imdb.com/title/tt0060665/plotsummary/","A Man for All Seasons","1966"
"/title/tt0060086/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0060086/","https://www.imdb.com/title/tt0060086/plotsummary/","Alfie","1966"
"/title/tt0060921/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0060921/","https://www.imdb.com/title/tt0060921/plotsummary/","The Russians Are Coming the Russians Are Coming","1966"
"/title/tt0060934/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0060934/","https://www.imdb.com/title/tt0060934/plotsummary/","The Sand Pebbles","1966"
"/title/tt0061184/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0061184/","https://www.imdb.com/title/tt0061184/plotsummary/","Who's Afraid of Virginia Woolf?","1966"
"/title/tt0059742/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0059742/","https://www.imdb.com/title/tt0059742/plotsummary/","The Sound of Music","1965"
"/title/tt0059084/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0059084/","https://www.imdb.com/title/tt0059084/plotsummary/","Darling","1965"
"/title/tt0059113/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0059113/","https://www.imdb.com/title/tt0059113/plotsummary/","Doctor Zhivago","1965"
"/title/tt0059712/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0059712/","https://www.imdb.com/title/tt0059712/plotsummary/","Ship of Fools","1965"
"/title/tt0059798/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0059798/","https://www.imdb.com/title/tt0059798/plotsummary/","A Thousand Clowns","1965"
"/title/tt0058385/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0058385/","https://www.imdb.com/title/tt0058385/plotsummary/","My Fair Lady","1964"
"/title/tt0057877/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0057877/","https://www.imdb.com/title/tt0057877/plotsummary/","Becket","1964"
"/title/tt0057012/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0057012/","https://www.imdb.com/title/tt0057012/plotsummary/","Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","1964"
"/title/tt0058331/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0058331/","https://www.imdb.com/title/tt0058331/plotsummary/","Mary Poppins","1964"
"/title/tt0057831/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0057831/","https://www.imdb.com/title/tt0057831/plotsummary/","Zorba the Greek","1964"
"/title/tt0057590/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0057590/","https://www.imdb.com/title/tt0057590/plotsummary/","Tom Jones","1963"
"/title/tt0056825/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0056825/","https://www.imdb.com/title/tt0056825/plotsummary/","America, America","1963"
"/title/tt0056937/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0056937/","https://www.imdb.com/title/tt0056937/plotsummary/","Cleopatra","1963"
"/title/tt0056085/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0056085/","https://www.imdb.com/title/tt0056085/plotsummary/","How the West Was Won","1962"
"/title/tt0057251/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0057251/","https://www.imdb.com/title/tt0057251/plotsummary/","Lilies of the Field","1963"
"/title/tt0056172/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0056172/","https://www.imdb.com/title/tt0056172/plotsummary/","Lawrence of Arabia","1962"
"/title/tt0056197/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0056197/","https://www.imdb.com/title/tt0056197/plotsummary/","The Longest Day","1962"
"/title/tt0056262/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0056262/","https://www.imdb.com/title/tt0056262/plotsummary/","The Music Man","1962"
"/title/tt0056264/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0056264/","https://www.imdb.com/title/tt0056264/plotsummary/","Mutiny on the Bounty","1962"
"/title/tt0056592/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0056592/","https://www.imdb.com/title/tt0056592/plotsummary/","To Kill a Mockingbird","1962"
"/title/tt0055614/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0055614/","https://www.imdb.com/title/tt0055614/plotsummary/","West Side Story","1961"
"/title/tt0054866/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0054866/","https://www.imdb.com/title/tt0054866/plotsummary/","Fanny","1961"
"/title/tt0054953/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0054953/","https://www.imdb.com/title/tt0054953/plotsummary/","The Guns of Navarone","1961"
"/title/tt0054997/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0054997/","https://www.imdb.com/title/tt0054997/plotsummary/","The Hustler","1961"
"/title/tt0055031/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0055031/","https://www.imdb.com/title/tt0055031/plotsummary/","Judgment at Nuremberg","1961"
"/title/tt0053604/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0053604/","https://www.imdb.com/title/tt0053604/plotsummary/","The Apartment","1960"
"/title/tt0053580/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0053580/","https://www.imdb.com/title/tt0053580/plotsummary/","The Alamo","1960"
"/title/tt0053793/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0053793/","https://www.imdb.com/title/tt0053793/plotsummary/","Elmer Gantry","1960"
"/title/tt0054326/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0054326/","https://www.imdb.com/title/tt0054326/plotsummary/","Sons and Lovers","1960"
"/title/tt0054353/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0054353/","https://www.imdb.com/title/tt0054353/plotsummary/","The Sundowners","1960"
"/title/tt0052618/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0052618/","https://www.imdb.com/title/tt0052618/plotsummary/","Ben-Hur","1959"
"/title/tt0052561/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0052561/","https://www.imdb.com/title/tt0052561/plotsummary/","Anatomy of a Murder","1959"
"/title/tt0052738/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0052738/","https://www.imdb.com/title/tt0052738/plotsummary/","The Diary of Anne Frank","1959"
"/title/tt0053131/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0053131/","https://www.imdb.com/title/tt0053131/plotsummary/","The Nun's Story","1959"
"/title/tt0053226/?ref_=ttls_li_tt","https://www.imdb.com/title/tt0053226/","https://www.imdb.com/title/tt0053226/plotsummary/","Room at the Top","1959"
