"","document","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","...52"
"355","1997:Titanic",0,0,0.048,0.018,0.008,0,0.007,0,0.004,0,0.011,0.001,0.007,0.086,0.001,0.022,0.007,0,0,0.007,0,0.018,0,0,0,0.326,0.02,0,0,0.011,0,0,0,0.013,0,0,0,0.014,0,0,0,0.001,0.048,0,0.004,0,0,0,0,0.316,16
"356","1998:Elizabeth",0,0,0,0.163,0,0,0,0,0.002,0.003,0,0,0,0,0,0,0,0,0.001,0.536,0,0.022,0,0,0.002,0,0,0.026,0,0,0,0,0,0,0.001,0.001,0.001,0.232,0.002,0,0,0,0,0,0,0,0,0,0.004,0.002,22
"357","1998:LifeIsBeautiful",0,0,0,0.144,0,0,0,0.015,0.06,0.001,0,0.008,0.029,0,0,0,0,0,0,0,0,0.5,0,0,0.003,0,0.013,0,0.001,0,0.001,0,0,0,0.016,0,0.006,0.044,0,0,0,0.114,0,0.011,0,0,0,0.034,0,0,19
"358","1998:SavingPrivateRyan",0,0,0,0.054,0.006,0,0,0.001,0,0,0,0,0.007,0.047,0,0,0,0.001,0,0,0,0,0.467,0.007,0,0.005,0,0,0,0.032,0,0.001,0.001,0,0,0,0,0,0,0.1,0,0,0,0.001,0.034,0.002,0,0,0,0.235,4
"359","1998:ShakespeareinLove",0,0.003,0.076,0.018,0,0,0.012,0,0,0.001,0,0,0,0.162,0,0,0.005,0,0.313,0.058,0,0.012,0,0,0,0.017,0,0.175,0.012,0,0,0,0,0,0,0.001,0,0.043,0,0,0.005,0,0,0.002,0,0,0.001,0,0.002,0.08,16
"360","1998:TheThinRedLine",0,0,0,0.112,0,0.001,0.022,0,0,0,0.048,0,0,0.1,0,0,0,0,0,0,0,0,0.159,0,0,0.003,0,0,0,0.017,0,0.001,0,0,0,0,0,0,0,0.349,0,0.003,0,0,0,0,0,0,0.005,0.177,4
"361","1999:AmericanBeauty",0,0,0,0.05,0,0.001,0,0.027,0.208,0,0.001,0,0.001,0.118,0.001,0,0,0.003,0,0,0,0.013,0,0.105,0.003,0.001,0,0,0,0,0,0.002,0,0.002,0.002,0,0,0,0.003,0,0,0,0.002,0.005,0.236,0,0.018,0.055,0,0.143,3
"362","1999:TheCiderHouseRules",0,0,0.003,0.069,0.022,0,0,0,0.086,0,0.002,0,0,0.171,0,0.254,0,0,0,0,0.001,0.036,0.028,0.016,0.002,0,0.006,0,0,0.041,0,0.002,0,0,0,0,0.002,0,0,0,0.041,0.022,0,0,0.022,0,0.107,0.001,0,0.065,16
"363","1999:TheGreenMile",0,0.008,0,0.003,0.001,0,0,0,0.02,0,0.047,0.001,0,0.136,0.001,0,0,0,0,0.001,0,0.002,0,0,0.373,0,0,0,0,0.048,0,0,0,0.004,0,0.001,0,0,0,0,0.02,0.004,0,0.003,0,0,0.032,0,0.005,0.29,16
"364","1999:TheInsider",0,0,0,0.095,0.005,0.001,0,0.041,0,0,0.01,0.001,0.017,0.045,0,0.001,0,0,0,0,0,0,0.011,0.02,0,0,0.019,0,0.005,0,0,0,0.272,0,0,0,0,0,0,0.009,0.003,0.003,0.044,0.026,0.24,0.001,0.055,0.011,0.061,0.004,20
"365","1999:TheSixthSense",0.01,0,0.036,0,0,0,0,0,0.049,0.005,0,0,0,0.1,0,0.001,0.011,0,0.008,0,0,0.035,0.006,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0.005,0.018,0,0.014,0,0.296,0,0.197,0.021,0,0.182,20
"366","2000:Chocolat",0.001,0,0,0.145,0,0.002,0,0.007,0.002,0,0.043,0.005,0,0,0.238,0,0,0,0,0.094,0,0.129,0,0,0,0,0,0.047,0,0.025,0,0.027,0,0,0.003,0,0,0.121,0.012,0.013,0,0.081,0,0,0,0,0,0,0,0.001,5
"367","2000:CrouchingTiger,HiddenDragon",0.04,0,0.013,0.096,0,0,0,0,0,0,0,0.001,0,0.045,0,0,0.253,0.002,0.009,0.013,0,0.064,0,0,0,0.001,0.004,0,0,0,0.027,0,0,0,0,0.011,0,0.102,0,0,0,0.039,0,0.046,0,0.007,0,0,0.002,0.223,7
"368","2000:ErinBrockovich",0.003,0.016,0,0.057,0,0,0,0.06,0.116,0,0.071,0,0,0.001,0,0,0,0,0,0,0.001,0,0,0.106,0,0.015,0.007,0.001,0.002,0.048,0,0,0,0,0.002,0,0,0,0.001,0.002,0.037,0,0.018,0,0.315,0,0,0.007,0.046,0.069,3
"369","2000:Gladiator",0.016,0,0.001,0.04,0,0,0,0,0,0.031,0,0,0,0.089,0,0,0.29,0,0.01,0.187,0.001,0.039,0.027,0,0.043,0,0,0,0,0,0.016,0,0,0,0,0.001,0.001,0.006,0,0,0,0.001,0,0,0,0.008,0,0,0,0.194,7
"370","2000:Traffic",0.028,0.009,0,0.067,0,0,0,0.11,0.065,0,0,0,0,0.018,0,0.05,0,0.021,0,0,0,0.005,0.004,0.025,0,0,0.017,0,0,0.001,0.019,0,0.045,0,0,0,0.001,0.001,0.022,0,0.006,0,0,0.158,0.198,0,0.024,0.02,0.034,0.05,20
"371","2001:ABeautifulMind",0,0,0.003,0.062,0,0.006,0,0,0.02,0,0.013,0,0,0.091,0,0,0.021,0.251,0,0,0,0,0,0.002,0.016,0,0.026,0,0,0,0.002,0,0,0,0.004,0,0.002,0,0.026,0,0.026,0,0.051,0,0.116,0.005,0,0,0.001,0.255,20
"372","2001:GosfordPark",0,0,0.052,0.16,0,0,0.006,0.001,0.033,0,0.066,0.029,0,0,0.001,0,0.001,0.001,0,0,0,0.026,0.032,0,0,0,0,0,0,0.042,0.051,0.001,0,0,0.001,0.023,0,0.177,0.001,0,0,0.289,0,0,0,0,0,0,0.005,0,12
"373","2001:IntheBedroom",0,0.001,0.002,0.021,0,0,0,0.001,0.051,0,0.03,0,0,0.074,0,0.015,0.001,0,0,0,0,0.032,0,0.157,0,0.032,0.003,0,0,0.002,0,0,0,0,0.032,0.003,0.001,0.001,0.001,0.002,0,0.003,0.012,0,0.199,0.003,0.114,0.014,0.041,0.151,20
"374","2001:MoulinRouge!",0,0,0,0.1,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0.757,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0,0,0,0.056,0,0,0,0,0,0,0,0,8
"375","2001:TheLordoftheRings:TheFellowshipoftheRing",0,0,0.012,0.019,0,0.002,0,0,0,0,0,0,0.001,0.1,0.001,0.001,0.488,0,0,0.005,0,0.001,0,0,0,0.006,0,0,0,0,0,0.002,0,0.002,0,0,0,0.003,0,0,0,0.011,0,0.002,0,0,0.003,0,0,0.342,7
"376","2002:Chicago",0,0.004,0,0.09,0,0,0,0.001,0.037,0.001,0.293,0,0,0,0.006,0.001,0,0,0.053,0.004,0,0.037,0,0.001,0.003,0,0,0.018,0,0.083,0.002,0,0,0.028,0,0.038,0,0.001,0,0,0.001,0.096,0.001,0.001,0,0,0,0,0.156,0.043,18
"377","2002:GangsofNewYork",0,0,0.016,0.023,0,0,0.029,0.012,0.001,0.396,0.056,0,0,0.096,0,0,0.021,0,0.005,0.02,0.001,0.032,0.008,0,0.012,0.007,0,0,0.004,0,0,0.007,0,0,0,0.013,0,0.011,0.001,0.007,0,0,0.001,0.001,0,0,0,0,0.001,0.218,16
"378","2002:TheLordoftheRings:TheTwoTowers",0,0,0,0,0,0,0,0,0,0,0.002,0,0.001,0.069,0,0.003,0.555,0,0,0.012,0.008,0.015,0.007,0,0,0,0,0.01,0,0.001,0,0.009,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0.001,0,0.006,0,0.296,7
"379","2002:ThePianist",0.009,0,0,0,0,0,0,0.002,0,0,0,0,0,0.125,0.015,0,0,0,0,0,0,0.08,0.053,0,0,0,0,0,0.01,0,0.301,0,0,0.017,0,0,0,0,0.042,0,0.007,0.001,0.103,0,0.046,0,0.021,0,0,0.167,16
"380","2003:LostinTranslation",0,0.003,0.069,0,0,0,0,0,0.263,0,0,0,0,0,0.005,0,0,0,0.003,0,0.001,0,0,0,0,0.005,0.053,0,0.001,0,0.002,0,0,0.079,0.002,0,0.003,0,0,0.077,0,0,0.209,0,0.218,0,0,0.002,0.001,0.001,3
"381","2003:MasterandCommander:TheFarSideoftheWorld",0,0.006,0,0.216,0,0,0.401,0,0,0.001,0.023,0,0.01,0,0,0.001,0,0,0,0.081,0,0,0.013,0,0,0.077,0,0.031,0,0,0,0.003,0.006,0,0.004,0.002,0.008,0.04,0,0.005,0.005,0,0,0.001,0.006,0,0,0.004,0,0.056,6
"382","2003:MysticRiver",0,0,0,0.055,0,0,0,0,0.064,0,0.289,0.002,0,0,0,0,0,0,0,0,0,0.132,0,0.055,0.016,0,0,0,0,0.056,0,0.006,0,0,0.021,0,0.001,0,0.001,0,0,0,0,0.188,0.042,0,0,0.02,0.045,0.004,18
"383","2003:Seabiscuit",0,0.068,0,0.096,0.006,0,0.059,0.044,0,0,0.237,0.001,0,0.004,0,0.001,0,0,0,0.004,0,0,0,0,0,0.007,0.029,0,0.152,0.175,0,0,0,0.004,0,0,0,0,0.034,0,0,0,0.004,0,0,0,0,0.031,0,0.041,17
"384","2003:TheLordoftheRings:TheReturnoftheKing",0,0,0,0,0.001,0,0.019,0,0,0,0,0,0,0.06,0,0.002,0.634,0,0,0.007,0,0,0,0,0,0.004,0,0,0,0,0,0.003,0,0,0.004,0,0,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0.264,7
"385","2004:FindingNeverland",0,0.003,0,0.22,0.019,0.026,0.049,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.147,0,0,0,0.028,0,0.005,0,0.002,0.001,0,0,0.006,0,0,0,0.08,0,0,0.008,0.26,0.002,0,0,0,0,0.001,0,0.031,12
"386","2004:Ray",0,0.025,0,0.039,0.005,0,0,0.039,0.031,0.007,0.245,0,0,0,0,0,0,0,0.011,0,0,0.017,0,0,0,0,0.012,0.001,0,0.358,0,0,0,0.167,0,0,0,0,0,0,0,0,0.023,0,0,0,0.01,0.008,0,0.001,17
"387","2004:Sideways",0.001,0.016,0.071,0.065,0,0,0.003,0,0.202,0,0.002,0,0,0.059,0,0.016,0.002,0.011,0.009,0,0.002,0.002,0,0.17,0,0,0,0,0.008,0.002,0,0,0.004,0,0.009,0,0,0,0,0,0,0,0.03,0,0.179,0,0,0.006,0,0.128,3
"388","2004:TheAviator",0.009,0,0,0.039,0.002,0,0.009,0.032,0.096,0,0.002,0.028,0.012,0.08,0.004,0.015,0,0.021,0.012,0,0,0,0,0,0,0.015,0.233,0,0,0.013,0,0,0.076,0,0.01,0,0,0,0.008,0,0,0.013,0.024,0,0.01,0.018,0,0,0,0.217,16
"389","2005:BrokebackMountain",0.093,0.079,0,0,0,0,0,0,0.051,0,0.012,0,0,0.085,0,0,0,0,0,0,0,0.01,0,0.23,0,0.001,0,0,0.054,0.074,0,0.014,0,0,0.031,0,0,0,0,0.001,0,0.021,0.03,0,0.067,0,0.033,0,0,0.113,16
"390","2005:Capote",0,0.029,0.058,0.053,0,0.001,0,0,0,0.006,0.002,0,0,0.049,0,0,0.002,0.002,0.019,0,0,0.007,0,0.034,0.158,0,0.008,0.005,0,0,0.006,0,0.022,0,0,0,0.003,0.002,0,0,0.002,0.02,0.091,0,0.279,0.001,0.071,0.003,0.059,0.004,20
"391","2005:Crash",0,0,0.005,0,0.002,0,0,0,0.04,0.001,0,0.024,0.021,0.099,0,0,0,0,0,0,0,0,0,0.268,0,0.002,0.113,0,0,0,0.032,0,0,0.015,0,0,0,0,0,0,0.04,0,0.01,0.01,0,0,0,0,0.007,0.309,16
"392","2005:Munich",0,0.001,0,0.182,0,0.001,0.001,0.057,0.047,0.018,0.08,0.007,0.013,0,0,0,0.002,0,0,0.016,0,0.084,0.008,0,0,0,0.05,0,0,0,0,0,0.031,0,0.012,0,0,0.001,0.281,0.018,0,0,0,0.083,0,0,0.001,0,0.006,0,1
"393","2006:Babel",0.076,0,0,0,0,0,0,0,0.043,0,0,0,0.001,0.131,0.001,0,0,0,0,0,0,0.105,0.003,0.074,0,0,0.032,0,0,0.001,0,0.018,0,0,0,0,0,0,0.002,0.021,0.015,0.011,0,0.244,0.06,0,0.048,0.014,0.003,0.097,16
"394","2006:LettersfromIwoJima",0.036,0,0,0.181,0,0.005,0,0,0.002,0,0,0,0.016,0,0,0,0.002,0,0.001,0.1,0,0.03,0.184,0,0,0.06,0,0,0.021,0,0,0,0,0,0,0,0,0.003,0.301,0.049,0,0,0,0.002,0,0,0.002,0.001,0.001,0,1
"395","2006:LittleMissSunshine",0.001,0,0.016,0.009,0,0,0,0,0.067,0,0,0,0,0.107,0,0,0,0,0.041,0,0,0,0.014,0.236,0,0,0.019,0,0,0.007,0,0.004,0,0.035,0,0,0,0,0,0,0.021,0,0.004,0,0.232,0,0,0.13,0,0.055,3
"396","2006:TheDeparted",0,0,0.016,0.074,0,0.001,0,0.043,0.055,0,0.017,0.038,0.013,0.016,0,0,0,0.017,0.005,0,0,0.019,0.018,0.001,0.001,0.013,0.004,0,0,0.015,0.001,0,0.009,0,0,0,0,0,0,0,0.003,0,0.042,0.331,0.194,0,0,0,0.015,0.037,20
"397","2006:TheQueen",0,0,0.312,0.109,0,0.005,0,0,0,0,0,0,0,0.112,0,0,0.004,0,0.002,0.023,0,0.033,0.005,0,0.004,0,0.05,0,0,0.001,0.006,0,0.128,0,0,0,0.006,0,0.057,0,0,0.001,0.001,0,0.06,0.006,0,0,0,0.074,9
"398","2007:Atonement",0,0,0.046,0.211,0,0.012,0,0,0.041,0,0,0,0,0,0.001,0,0.001,0.009,0.007,0.001,0,0.083,0.069,0,0.001,0,0,0.024,0,0.018,0.045,0.011,0,0,0,0,0,0.079,0.099,0,0.025,0.165,0.001,0,0,0,0.008,0,0.031,0.01,5
"399","2007:Juno",0,0,0.023,0.042,0,0,0,0,0.278,0,0,0,0.002,0.063,0.008,0.027,0.003,0.076,0,0,0.008,0.009,0,0.013,0,0,0,0,0,0,0,0.019,0,0.023,0,0,0,0,0,0.001,0.029,0,0,0,0.162,0,0.059,0.066,0.001,0.086,3
"400","2007:MichaelClayton",0,0.008,0.008,0.067,0,0,0,0.12,0.092,0,0,0,0.031,0,0,0,0.028,0.014,0,0,0,0,0.02,0.046,0.003,0.001,0.012,0,0.004,0,0.002,0,0.034,0.002,0.001,0,0,0,0,0,0,0,0.072,0.045,0.315,0,0,0,0.023,0.052,3
"401","2007:NoCountryforOldMen",0.041,0.02,0,0,0,0,0,0.005,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0.002,0.384,0.026,0,0.011,0,0.021,0.042,0,0,0,0,0,0,0,0.001,0,0,0,0,0.071,0.034,0.062,0,0,0,0.006,0.259,20
"402","2007:ThereWillBeBlood",0.03,0.318,0,0.041,0.027,0,0,0.025,0.001,0,0.044,0,0.004,0,0,0.047,0,0,0,0.001,0,0.115,0,0.001,0,0,0,0,0,0.003,0.022,0.002,0,0,0.037,0,0,0,0,0,0,0,0.02,0,0.102,0,0,0.013,0,0.145,2
"403","2008:Frost/Nixon",0,0.001,0,0.298,0,0.002,0,0.034,0.036,0.002,0.041,0.005,0.004,0,0,0,0,0.007,0,0.001,0,0,0,0,0,0,0.023,0,0,0,0,0,0.376,0.004,0,0.006,0,0.021,0.062,0,0,0.028,0.004,0.003,0.008,0,0,0,0.023,0.007,5
"404","2008:Milk",0.002,0,0.002,0.065,0,0,0.002,0,0.086,0.389,0.027,0.001,0,0.039,0,0,0,0.021,0,0.004,0,0,0.001,0,0.002,0,0,0.001,0,0,0,0.002,0.069,0.01,0,0.003,0.002,0,0.001,0,0,0,0.016,0.007,0.193,0,0.026,0,0.01,0.019,20
"405","2008:SlumdogMillionaire",0,0,0.023,0,0,0,0.001,0.029,0.025,0,0.019,0,0.001,0.051,0.001,0.024,0,0.001,0,0,0,0.004,0,0,0,0,0.034,0,0,0,0.301,0,0.011,0.086,0,0.006,0,0.006,0,0,0,0,0.052,0.035,0.072,0,0.003,0,0,0.214,16
"406","2008:TheCuriousCaseofBenjaminButton",0,0,0.064,0.046,0,0,0,0,0.033,0,0,0.001,0,0.018,0,0,0,0,0.015,0.003,0,0.073,0.001,0,0,0.033,0,0,0,0.017,0.016,0.007,0,0.017,0,0,0.003,0.006,0.025,0,0.02,0.027,0.058,0,0.01,0,0.445,0,0.001,0.059,20
"407","2008:TheReader",0.02,0,0.129,0.078,0,0,0,0,0.053,0,0.002,0,0,0.122,0,0.009,0,0.058,0.002,0,0.001,0.015,0,0,0.054,0.008,0.002,0,0,0,0.043,0,0,0.001,0,0,0,0.011,0.019,0,0.005,0.001,0.033,0,0.158,0,0.075,0,0.093,0.006,20
"408","2009:AnEducation",0,0,0.212,0.056,0,0,0.002,0.004,0.1,0,0,0.038,0,0.145,0.002,0.002,0,0.065,0,0,0.001,0.032,0,0.029,0,0,0,0,0.013,0,0.001,0,0,0.02,0,0,0,0.033,0.014,0,0,0.104,0.03,0,0.084,0,0,0.009,0,0.002,9
"409","2009:ASeriousMan",0.003,0,0.016,0.043,0.001,0,0,0.027,0.019,0,0,0,0.001,0.159,0.022,0.006,0,0.126,0,0,0,0,0,0.113,0,0,0,0,0.003,0,0.012,0.003,0.017,0.002,0.012,0,0,0,0,0,0.017,0,0.05,0,0.113,0,0.024,0.019,0.009,0.179,16
"410","2009:Avatar",0.001,0,0,0.002,0.002,0,0,0.008,0.019,0,0,0,0.125,0.03,0.001,0.041,0.146,0,0,0,0,0.013,0,0,0,0.011,0.036,0,0,0.006,0,0.009,0.003,0,0,0,0,0,0,0.041,0.003,0,0,0,0.002,0.001,0.001,0,0,0.495,16
"411","2009:District9",0,0.002,0.002,0.187,0,0,0,0.044,0.018,0.047,0.129,0,0.119,0.001,0,0.178,0,0,0,0.004,0,0,0.008,0,0,0.001,0.001,0,0,0.015,0,0,0.017,0,0,0,0,0.005,0.04,0.035,0.022,0.001,0,0.092,0,0,0,0.024,0.007,0,5
"412","2009:InglouriousBasterds",0,0,0,0.112,0,0.005,0,0,0.005,0.001,0,0.532,0,0.012,0.001,0,0,0,0,0,0,0.003,0.059,0,0,0,0,0,0,0.025,0,0,0,0,0.003,0,0.001,0.032,0.062,0,0,0.004,0.033,0.011,0.041,0,0,0,0.002,0.054,16
"413","2009:Precious:BasedontheNovel'Push'bySapphire",0,0,0.001,0,0,0,0,0,0.108,0,0.047,0,0,0.001,0,0,0,0.085,0.005,0,0,0.171,0,0,0.004,0,0,0,0,0.382,0,0,0.014,0,0.01,0,0,0,0,0,0.055,0.063,0,0,0.02,0,0,0.018,0.015,0,17
"414","2009:TheBlindSide",0,0.006,0,0.06,0,0,0,0.001,0.042,0,0.015,0,0,0.003,0.01,0.009,0.001,0.103,0,0,0.002,0.034,0,0.024,0,0,0,0,0,0.045,0.001,0,0.027,0,0.186,0.02,0,0,0,0.001,0,0,0,0.001,0.265,0.001,0,0.052,0.009,0.083,20
"415","2009:TheHurtLocker",0.179,0,0,0,0,0,0,0,0.028,0.004,0,0,0.066,0,0,0,0,0,0,0.001,0,0,0.159,0.044,0,0,0.071,0,0,0.001,0,0,0,0,0.001,0,0,0.001,0,0.072,0,0,0,0,0.119,0,0,0,0,0.253,4
"416","2009:Up",0.04,0,0.015,0,0,0.458,0,0,0,0,0.024,0,0.032,0.017,0.007,0,0.016,0,0.008,0,0,0,0,0,0,0.005,0.009,0,0,0,0,0,0,0.002,0,0,0.052,0,0,0,0.002,0,0,0,0,0,0.067,0.017,0,0.226,16
"417","2009:UpintheAir",0,0,0.032,0.136,0,0.005,0,0.061,0.122,0,0.001,0,0.009,0.003,0.01,0,0,0.009,0.016,0,0,0,0.003,0.01,0,0.017,0.13,0.003,0.008,0,0,0.001,0.009,0,0,0.001,0,0,0,0,0,0.007,0.028,0,0.373,0.001,0,0.004,0,0,3
"418","2010:127Hours",0.057,0,0,0.034,0.007,0,0,0,0.043,0,0.005,0,0.013,0.01,0,0.283,0,0,0,0.004,0,0,0.001,0.02,0,0,0.013,0,0.001,0,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0.021,0,0.471,16
"419","2010:BlackSwan",0,0,0,0.014,0,0,0,0,0.119,0,0,0,0,0.124,0.002,0.023,0,0,0.186,0,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0,0.028,0,0,0.002,0,0,0,0.011,0,0,0,0.147,0,0,0,0,0.34,3
"420","2010:Inception",0,0,0,0.067,0,0,0,0.004,0,0,0,0,0,0,0,0,0.005,0.002,0.001,0,0,0.027,0,0,0,0,0.343,0,0,0,0.005,0,0.001,0,0,0.001,0,0,0,0.037,0.009,0.001,0.051,0.001,0.153,0,0.019,0.003,0,0.269,20
"421","2010:TheFighter",0,0,0,0,0,0,0,0,0.014,0,0.013,0,0,0,0,0,0,0,0.001,0,0,0.017,0,0.011,0.015,0,0,0,0,0.071,0.003,0.001,0,0,0,0.574,0,0,0.001,0,0,0,0,0,0.144,0,0.031,0.002,0,0.103,20
"422","2010:TheKidsAreAllRight",0.008,0.024,0,0.032,0.001,0,0,0.001,0.315,0,0.029,0,0,0.027,0,0.03,0,0.004,0,0,0,0.02,0,0.022,0.005,0,0,0,0.001,0,0,0.006,0,0,0.025,0,0.003,0,0,0.002,0,0,0.001,0,0.238,0,0.013,0.121,0.003,0.066,3
"423","2010:TheKing'sSpeech",0.003,0,0.074,0.156,0,0,0.03,0,0,0,0,0.007,0.019,0.139,0,0,0.022,0.003,0.013,0.086,0.001,0.036,0,0,0,0,0.026,0.001,0.004,0,0.011,0,0.106,0.019,0.008,0,0,0.043,0.032,0,0.026,0.032,0,0,0.024,0,0,0.003,0,0.072,16
"424","2010:TheSocialNetwork",0.001,0,0,0.088,0,0,0,0.14,0.099,0,0.025,0.007,0.012,0,0,0.001,0.001,0.252,0.002,0,0,0.004,0,0,0,0.021,0.003,0,0,0.008,0,0,0.021,0.015,0,0,0,0,0,0,0,0,0.003,0,0.238,0,0,0.007,0.029,0.02,3
"425","2010:ToyStory3",0.007,0,0,0,0,0.472,0,0.001,0.005,0,0.015,0,0.023,0.044,0.006,0,0.012,0,0,0,0.004,0.001,0.003,0.009,0.001,0,0,0,0.003,0,0.003,0,0,0,0.002,0.001,0,0,0,0,0,0,0,0,0.064,0,0,0.057,0,0.265,16
"426","2010:TrueGrit",0,0.058,0,0.029,0,0.001,0.016,0.024,0,0,0.029,0,0,0.084,0,0,0,0,0,0,0,0.025,0.003,0.033,0,0,0,0,0.357,0,0.006,0.006,0,0,0,0,0.001,0.018,0,0.003,0,0,0.022,0,0,0.012,0.004,0,0.025,0.244,16
"427","2010:Winter'sBone",0.03,0.101,0,0,0,0,0,0.001,0,0,0.2,0,0,0,0.074,0,0.001,0.001,0,0,0,0.047,0.028,0.022,0.003,0,0,0,0,0.189,0,0.009,0,0,0.002,0,0.001,0,0,0.062,0,0.029,0,0,0,0,0,0.109,0.032,0.055,17
"428","2011:ExtremelyLoud&IncrediblyClose",0.013,0,0,0.255,0,0,0.007,0.004,0.022,0,0.001,0,0.012,0,0,0,0.001,0.026,0,0,0,0.09,0,0,0,0,0.017,0,0,0.05,0,0,0.089,0.006,0,0,0,0,0.007,0,0.04,0,0.045,0,0.124,0,0,0.178,0.009,0,5
"429","2011:Hugo",0,0,0,0.249,0.003,0.016,0,0,0.002,0,0.004,0.167,0,0.002,0,0,0,0.037,0.044,0,0.005,0.11,0,0,0.009,0.007,0.009,0,0,0,0.052,0,0,0,0,0,0.001,0.174,0.002,0,0.001,0.071,0.001,0.001,0.023,0,0.006,0,0,0,5
"430","2011:MidnightinParis",0.01,0,0.128,0.249,0,0,0,0.034,0.152,0,0.003,0.091,0,0,0,0.017,0.001,0,0.093,0.004,0,0,0,0,0,0,0.005,0.001,0,0.002,0,0,0,0.027,0,0,0.007,0.056,0,0,0.001,0.085,0.003,0.003,0.001,0.02,0,0.006,0,0,5
"431","2011:Moneyball",0,0,0,0.104,0,0,0,0.062,0.004,0,0.077,0,0,0,0.001,0.021,0,0.009,0,0,0,0,0,0,0.002,0,0.027,0,0,0.001,0,0,0.018,0,0.458,0.001,0.001,0,0,0,0,0,0,0,0.185,0,0,0.019,0,0.009,20
"432","2011:TheArtist",0,0,0.021,0.042,0,0,0,0,0,0,0,0.289,0,0.247,0,0.012,0.011,0,0.111,0,0.001,0.001,0,0,0.01,0,0.035,0,0,0,0,0,0.001,0.027,0,0,0,0.001,0,0,0,0,0.032,0.036,0.006,0,0.012,0.001,0.001,0.102,16
"433","2011:TheDescendants",0.002,0.009,0,0.071,0,0,0,0.031,0.109,0,0,0,0,0.054,0,0.002,0,0,0,0,0,0.044,0,0.019,0,0.034,0.011,0,0,0,0,0,0.004,0,0,0.319,0,0,0,0,0.016,0.025,0,0,0.128,0,0.019,0.097,0,0.004,20
"434","2011:TheHelp",0,0.091,0.094,0.003,0,0,0.003,0,0.071,0.008,0.019,0,0,0,0,0,0,0,0,0,0,0.004,0,0.011,0,0,0.001,0,0,0.031,0,0,0.023,0,0,0.012,0,0.005,0,0.001,0,0.036,0.028,0,0.189,0.015,0.231,0,0,0.123,20
"435","2011:TheTreeofLife",0,0,0.003,0.085,0,0,0,0,0,0.005,0.013,0.001,0.008,0.084,0,0.033,0.031,0,0.003,0.029,0,0.302,0,0.011,0.006,0.002,0,0.029,0,0,0.001,0,0,0.012,0.012,0,0,0,0,0,0,0,0,0,0,0,0.101,0.014,0,0.214,19
"436","2011:WarHorse",0,0.056,0,0.046,0,0.001,0.013,0,0,0.006,0.001,0,0,0.112,0,0,0.034,0,0,0,0,0.017,0.298,0,0,0,0,0,0.139,0.001,0,0,0,0,0,0,0,0.014,0,0,0.012,0,0,0,0,0,0,0.052,0,0.198,4
"437","2012:Amour",0,0,0.066,0.03,0,0.004,0,0,0.07,0,0,0,0.001,0.295,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.002,0,0,0.03,0,0.002,0.003,0.026,0,0,0.05,0.051,0.041,0.019,0.148,0,0.118,0.038,0,0,16
"438","2012:Argo",0,0,0.038,0.02,0,0,0,0,0,0.052,0.012,0.055,0.01,0.018,0,0.05,0.019,0.012,0.007,0,0,0,0,0,0.014,0,0.4,0,0.001,0,0,0,0.088,0.005,0,0,0.003,0,0.01,0,0.002,0,0,0.003,0.162,0,0.018,0,0.001,0,20
"439","2012:BeastsoftheSouthernWild",0.044,0.022,0,0,0,0.014,0,0,0.031,0,0,0,0,0.027,0.001,0.019,0,0,0,0,0,0.008,0.013,0.02,0,0.293,0.001,0,0.005,0.049,0,0.025,0,0.013,0,0,0,0,0,0,0.008,0,0,0,0,0,0.079,0.001,0,0.325,16
"440","2012:DjangoUnchained",0.001,0.429,0.014,0.069,0,0,0,0.002,0.001,0.002,0.043,0.05,0,0.033,0.002,0.001,0.006,0,0,0.002,0,0,0,0,0.015,0,0,0,0.069,0.085,0,0,0,0.007,0,0,0,0.027,0,0,0.013,0,0.036,0,0.04,0,0,0,0.002,0.053,2
"441","2012:LesMisérables",0,0.003,0.026,0,0,0,0.009,0,0,0.024,0.025,0,0,0.078,0,0.009,0.046,0,0,0.103,0,0.044,0.03,0,0,0,0,0.002,0,0,0.238,0,0,0,0,0,0,0.135,0.001,0,0,0,0.01,0,0,0,0,0,0,0.216,16
"442","2012:LifeofPi",0,0,0,0.024,0,0,0,0,0,0,0,0,0.006,0.102,0.004,0.012,0,0.015,0.013,0.007,0,0.114,0,0,0.001,0.395,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0,0,0.003,0,0,0.277,16
